,id,breed
14563,n02088632_874,bluetick
14564,n02089973_811,english_foxhound
14565,n02116738_9818,african_hunting_dog
14566,n02086646_1936,blenheim_spaniel
14567,n02113624_1879,toy_poodle
14568,n02086240_4127,shih
14569,n02100583_12466,vizsla
14570,n02108422_2404,bull_mastiff
14571,n02085936_8658,maltese_dog
14572,n02108551_899,tibetan_mastiff
14573,n02108000_1111,entlebucher
14574,n02088632_1047,bluetick
14575,n02102318_5075,cocker_spaniel
14576,n02085620_242,chihuahua
14577,n02111129_187,leonberg
14578,n02097047_151,miniature_schnauzer
14579,n02100583_1214,vizsla
14580,n02099601_6814,golden_retriever
14581,n02093754_6817,border_terrier
14582,n02107142_790,doberman
14583,n02109961_2932,eskimo_dog
14584,n02107142_5395,doberman
14585,n02092002_1130,scottish_deerhound
14586,n02093754_6257,border_terrier
14587,n02107908_7205,appenzeller
14588,n02108422_2052,bull_mastiff
14589,n02110185_725,siberian_husky
14590,n02102973_1822,irish_water_spaniel
14591,n02102480_8081,sussex_spaniel
14592,n02088364_14548,beagle
14593,n02108915_6462,french_bulldog
14594,n02108915_4776,french_bulldog
14595,n02105056_4601,groenendael
14596,n02111500_9116,great_pyrenees
14597,n02108551_11671,tibetan_mastiff
14598,n02087046_81,toy_terrier
14599,n02098105_1791,soft
14600,n02110063_7325,malamute
14601,n02085620_4919,chihuahua
14602,n02108089_1072,boxer
14603,n02085936_7755,maltese_dog
14604,n02112018_5330,pomeranian
14605,n02099429_674,curly
14606,n02096177_4801,cairn
14607,n02112137_9131,chow
14608,n02088466_4907,bloodhound
14609,n02091134_17638,whippet
14610,n02102973_3149,irish_water_spaniel
14611,n02099601_6331,golden_retriever
14612,n02087046_505,toy_terrier
14613,n02088238_9691,basset
14614,n02110063_14782,malamute
14615,n02088364_5826,beagle
14616,n02095570_1663,lakeland_terrier
14617,n02115641_6490,dingo
14618,n02086079_10600,pekinese
14619,n02091635_335,otterhound
14620,n02096177_1713,cairn
14621,n02086240_3175,shih
14622,n02102318_4137,cocker_spaniel
14623,n02096177_2687,cairn
14624,n02094258_279,norwich_terrier
14625,n02109961_20002,eskimo_dog
14626,n02092002_847,scottish_deerhound
14627,n02113624_925,toy_poodle
14628,n02108915_3346,french_bulldog
14629,n02091831_2962,saluki
14630,n02091467_4842,norwegian_elkhound
14631,n02115913_4117,dhole
14632,n02104029_1713,kuvasz
14633,n02088364_2360,beagle
14634,n02087046_7037,toy_terrier
14635,n02108915_4991,french_bulldog
14636,n02109047_6680,great_dane
14637,n02090721_4015,irish_wolfhound
14638,n02097130_3046,giant_schnauzer
14639,n02110806_5238,basenji
14640,n02107908_2092,appenzeller
14641,n02088632_3346,bluetick
14642,n02090622_7732,borzoi
14643,n02100877_6453,irish_setter
14644,n02100735_7731,english_setter
14645,n02102040_7868,english_springer
14646,n02105412_1211,kelpie
14647,n02112018_5091,pomeranian
14648,n02101388_9972,brittany_spaniel
14649,n02097658_552,silky_terrier
14650,n02110958_15746,pug
14651,n02088364_17935,beagle
14652,n02085936_6077,maltese_dog
14653,n02112137_8825,chow
14654,n02113023_12192,pembroke
14655,n02105162_6489,malinois
14656,n02093754_1111,border_terrier
14657,n02094433_2105,yorkshire_terrier
14658,n02088466_5131,bloodhound
14659,n02085620_4875,chihuahua
14660,n02090721_771,irish_wolfhound
14661,n02100735_4870,english_setter
14662,n02112018_7157,pomeranian
14663,n02097658_6678,silky_terrier
14664,n02106382_154,bouvier_des_flandres
14665,n02096051_5712,airedale
14666,n02102040_3767,english_springer
14667,n02105412_7504,kelpie
14668,n02109961_1251,eskimo_dog
14669,n02109961_1413,eskimo_dog
14670,n02091635_1590,otterhound
14671,n02110063_3722,malamute
14672,n02097209_2998,standard_schnauzer
14673,n02093256_3941,staffordshire_bullterrier
14674,n02109047_8912,great_dane
14675,n02101556_2698,clumber
14676,n02086240_1725,shih
14677,n02105641_4751,old_english_sheepdog
14678,n02096585_1970,boston_bull
14679,n02094114_3130,norfolk_terrier
14680,n02111500_855,great_pyrenees
14681,n02115641_2424,dingo
14682,n02108551_660,tibetan_mastiff
14683,n02092339_2640,weimaraner
14684,n02091134_16541,whippet
14685,n02089078_2232,black
14686,n02110958_8979,pug
14687,n02107683_1429,bernese_mountain_dog
14688,n02112018_2991,pomeranian
14689,n02086646_1847,blenheim_spaniel
14690,n02092339_2695,weimaraner
14691,n02088632_2891,bluetick
14692,n02105412_1795,kelpie
14693,n02094114_3425,norfolk_terrier
14694,n02096177_1596,cairn
14695,n02096437_3311,dandie_dinmont
14696,n02108089_5977,boxer
14697,n02113023_6161,pembroke
14698,n02101388_10373,brittany_spaniel
14699,n02107683_5821,bernese_mountain_dog
14700,n02113712_1077,miniature_poodle
14701,n02110806_1013,basenji
14702,n02085620_1205,chihuahua
14703,n02113023_6177,pembroke
14704,n02115641_9110,dingo
14705,n02093859_2893,kerry_blue_terrier
14706,n02086910_592,papillon
14707,n02096051_7077,airedale
14708,n02093256_2353,staffordshire_bullterrier
14709,n02113978_3375,mexican_hairless
14710,n02105855_7410,shetland_sheepdog
14711,n02113023_292,pembroke
14712,n02108089_485,boxer
14713,n02110806_3883,basenji
14714,n02107142_208,doberman
14715,n02091467_488,norwegian_elkhound
14716,n02106382_709,bouvier_des_flandres
14717,n02096177_2020,cairn
14718,n02107142_9282,doberman
14719,n02099849_953,chesapeake_bay_retriever
14720,n02099429_1759,curly
14721,n02102973_26,irish_water_spaniel
14722,n02111277_5765,newfoundland
14723,n02105641_1500,old_english_sheepdog
14724,n02102177_67,welsh_springer_spaniel
14725,n02107574_1531,greater_swiss_mountain_dog
14726,n02085936_2760,maltese_dog
14727,n02108000_970,entlebucher
14728,n02104029_766,kuvasz
14729,n02096051_5945,airedale
14730,n02097298_6084,scotch_terrier
14731,n02085782_749,japanese_spaniel
14732,n02115913_4055,dhole
14733,n02097474_4959,tibetan_terrier
14734,n02088466_8820,bloodhound
14735,n02102318_10483,cocker_spaniel
14736,n02093991_1581,irish_terrier
14737,n02107142_814,doberman
14738,n02096585_3861,boston_bull
14739,n02091244_716,ibizan_hound
14740,n02104029_4746,kuvasz
14741,n02107574_1010,greater_swiss_mountain_dog
14742,n02111129_4467,leonberg
14743,n02088466_7229,bloodhound
14744,n02109525_10251,saint_bernard
14745,n02099849_2375,chesapeake_bay_retriever
14746,n02108422_2053,bull_mastiff
14747,n02112018_14468,pomeranian
14748,n02113186_11371,cardigan
14749,n02107908_6093,appenzeller
14750,n02104029_1150,kuvasz
14751,n02097298_1319,scotch_terrier
14752,n02090622_7947,borzoi
14753,n02086910_2474,papillon
14754,n02100735_8630,english_setter
14755,n02091831_346,saluki
14756,n02100236_1875,german_short
14757,n02093428_1278,american_staffordshire_terrier
14758,n02089973_319,english_foxhound
14759,n02108000_215,entlebucher
14760,n02085620_9414,chihuahua
14761,n02095889_2539,sealyham_terrier
14762,n02110958_15615,pug
14763,n02111500_5059,great_pyrenees
14764,n02096177_2703,cairn
14765,n02091244_4861,ibizan_hound
14766,n02096585_5599,boston_bull
14767,n02108551_1543,tibetan_mastiff
14768,n02108000_507,entlebucher
14769,n02093256_626,staffordshire_bullterrier
14770,n02095570_2815,lakeland_terrier
14771,n02113978_605,mexican_hairless
14772,n02098105_1664,soft
14773,n02110185_14523,siberian_husky
14774,n02089078_3182,black
14775,n02088632_616,bluetick
14776,n02096585_2809,boston_bull
14777,n02087046_4135,toy_terrier
14778,n02089973_3647,english_foxhound
14779,n02090379_2420,redbone
14780,n02108915_3880,french_bulldog
14781,n02113186_9063,cardigan
14782,n02086910_4488,papillon
14783,n02111129_1042,leonberg
14784,n02086646_3484,blenheim_spaniel
14785,n02091831_566,saluki
14786,n02091134_15846,whippet
14787,n02097658_1516,silky_terrier
14788,n02097474_5851,tibetan_terrier
14789,n02089078_1025,black
14790,n02094258_2694,norwich_terrier
14791,n02099267_1909,flat
14792,n02100236_5828,german_short
14793,n02100236_5538,german_short
14794,n02101006_22,gordon_setter
14795,n02111129_5256,leonberg
14796,n02095314_792,wire
14797,n02109525_13812,saint_bernard
14798,n02099712_854,labrador_retriever
14799,n02086240_6898,shih
14800,n02096051_6300,airedale
14801,n02107142_3171,doberman
14802,n02097209_3671,standard_schnauzer
14803,n02113624_6683,toy_poodle
14804,n02099429_2122,curly
14805,n02088364_3752,beagle
14806,n02096437_1790,dandie_dinmont
14807,n02085936_8756,maltese_dog
14808,n02095889_3047,sealyham_terrier
14809,n02110958_12807,pug
14810,n02099601_5857,golden_retriever
14811,n02085620_12334,chihuahua
14812,n02107574_2912,greater_swiss_mountain_dog
14813,n02110627_10787,affenpinscher
14814,n02088466_7803,bloodhound
14815,n02085936_1325,maltese_dog
14816,n02086079_3774,pekinese
14817,n02110958_11256,pug
14818,n02107683_3987,bernese_mountain_dog
14819,n02091831_3054,saluki
14820,n02093428_11793,american_staffordshire_terrier
14821,n02088094_5939,afghan_hound
14822,n02112018_3812,pomeranian
14823,n02091032_769,italian_greyhound
14824,n02115641_1560,dingo
14825,n02109525_13154,saint_bernard
14826,n02107312_2967,miniature_pinscher
14827,n02088094_2131,afghan_hound
14828,n02096437_4392,dandie_dinmont
14829,n02102480_1748,sussex_spaniel
14830,n02090721_1979,irish_wolfhound
14831,n02092339_75,weimaraner
14832,n02096585_2379,boston_bull
14833,n02093428_12791,american_staffordshire_terrier
14834,n02107908_392,appenzeller
14835,n02096294_2750,australian_terrier
14836,n02113186_3178,cardigan
14837,n02107574_2436,greater_swiss_mountain_dog
14838,n02091635_2114,otterhound
14839,n02110185_10849,siberian_husky
14840,n02104365_9369,schipperke
14841,n02108089_4440,boxer
14842,n02100735_8326,english_setter
14843,n02086646_172,blenheim_spaniel
14844,n02108551_239,tibetan_mastiff
14845,n02086646_3832,blenheim_spaniel
14846,n02093647_229,bedlington_terrier
14847,n02090721_4309,irish_wolfhound
14848,n02102177_2631,welsh_springer_spaniel
14849,n02097474_8434,tibetan_terrier
14850,n02093256_2780,staffordshire_bullterrier
14851,n02110063_11814,malamute
14852,n02093859_2068,kerry_blue_terrier
14853,n02108000_2644,entlebucher
14854,n02109961_7861,eskimo_dog
14855,n02097298_231,scotch_terrier
14856,n02094114_1610,norfolk_terrier
14857,n02091244_5571,ibizan_hound
14858,n02094258_2070,norwich_terrier
14859,n02086910_7405,papillon
14860,n02088466_8575,bloodhound
14861,n02106382_312,bouvier_des_flandres
14862,n02091244_3939,ibizan_hound
14863,n02090622_5775,borzoi
14864,n02090379_4667,redbone
14865,n02113978_903,mexican_hairless
14866,n02101388_1242,brittany_spaniel
14867,n02106550_5252,rottweiler
14868,n02091032_135,italian_greyhound
14869,n02099712_3258,labrador_retriever
14870,n02087394_681,rhodesian_ridgeback
14871,n02105855_11955,shetland_sheepdog
14872,n02102973_2958,irish_water_spaniel
14873,n02088238_9947,basset
14874,n02091467_3852,norwegian_elkhound
14875,n02094258_247,norwich_terrier
14876,n02109525_2810,saint_bernard
14877,n02112018_11557,pomeranian
14878,n02110958_14017,pug
14879,n02107908_3728,appenzeller
14880,n02087394_9520,rhodesian_ridgeback
14881,n02094258_1985,norwich_terrier
14882,n02091134_10548,whippet
14883,n02097474_7132,tibetan_terrier
14884,n02093859_3098,kerry_blue_terrier
14885,n02106030_16046,collie
14886,n02106030_17732,collie
14887,n02092002_2217,scottish_deerhound
14888,n02115913_3178,dhole
14889,n02097658_1198,silky_terrier
14890,n02108551_441,tibetan_mastiff
14891,n02106550_1260,rottweiler
14892,n02115913_3010,dhole
14893,n02086910_2900,papillon
14894,n02088094_3252,afghan_hound
14895,n02107142_4255,doberman
14896,n02110958_9505,pug
14897,n02105641_5057,old_english_sheepdog
14898,n02091134_4099,whippet
14899,n02097047_5253,miniature_schnauzer
14900,n02086079_14307,pekinese
14901,n02091831_6406,saluki
14902,n02096294_2920,australian_terrier
14903,n02091467_6459,norwegian_elkhound
14904,n02100877_4895,irish_setter
14905,n02095570_1816,lakeland_terrier
14906,n02088238_10592,basset
14907,n02108000_1516,entlebucher
14908,n02086910_797,papillon
14909,n02108000_827,entlebucher
14910,n02088364_10585,beagle
14911,n02116738_1815,african_hunting_dog
14912,n02088632_3888,bluetick
14913,n02089078_3810,black
14914,n02095570_3323,lakeland_terrier
14915,n02098413_1268,lhasa
14916,n02091134_13109,whippet
14917,n02095570_2177,lakeland_terrier
14918,n02086240_7404,shih
14919,n02101556_5195,clumber
14920,n02096177_1405,cairn
14921,n02093991_1142,irish_terrier
14922,n02092002_5008,scottish_deerhound
14923,n02099712_5941,labrador_retriever
14924,n02105162_6547,malinois
14925,n02093859_1697,kerry_blue_terrier
14926,n02108915_2312,french_bulldog
14927,n02088632_2526,bluetick
14928,n02099849_1278,chesapeake_bay_retriever
14929,n02109525_9379,saint_bernard
14930,n02095570_918,lakeland_terrier
14931,n02091244_1037,ibizan_hound
14932,n02097047_1495,miniature_schnauzer
14933,n02106550_3528,rottweiler
14934,n02105505_4311,komondor
14935,n02110806_376,basenji
14936,n02101388_2565,brittany_spaniel
14937,n02106382_1229,bouvier_des_flandres
14938,n02109047_32692,great_dane
14939,n02109961_6290,eskimo_dog
14940,n02094114_4519,norfolk_terrier
14941,n02096051_8227,airedale
14942,n02112706_1684,brabancon_griffon
14943,n02092002_2859,scottish_deerhound
14944,n02093256_1638,staffordshire_bullterrier
14945,n02091032_5526,italian_greyhound
14946,n02088094_7131,afghan_hound
14947,n02113799_5372,standard_poodle
14948,n02107908_1176,appenzeller
14949,n02108551_8370,tibetan_mastiff
14950,n02088364_13682,beagle
14951,n02112137_7991,chow
14952,n02090622_5602,borzoi
14953,n02100583_2744,vizsla
14954,n02097658_6014,silky_terrier
14955,n02088632_512,bluetick
14956,n02085620_3942,chihuahua
14957,n02102480_6179,sussex_spaniel
14958,n02096437_2504,dandie_dinmont
14959,n02107312_4929,miniature_pinscher
14960,n02097209_2276,standard_schnauzer
14961,n02111129_3498,leonberg
14962,n02111889_9001,samoyed
14963,n02099712_7963,labrador_retriever
14964,n02091635_1192,otterhound
14965,n02093428_4654,american_staffordshire_terrier
14966,n02092002_11105,scottish_deerhound
14967,n02110958_5834,pug
14968,n02100583_12904,vizsla
14969,n02092339_2239,weimaraner
14970,n02090379_1006,redbone
14971,n02091635_782,otterhound
14972,n02092339_1849,weimaraner
14973,n02087394_10418,rhodesian_ridgeback
14974,n02115641_8798,dingo
14975,n02107683_454,bernese_mountain_dog
14976,n02088632_793,bluetick
14977,n02109961_4451,eskimo_dog
14978,n02113186_4902,cardigan
14979,n02115913_2895,dhole
14980,n02112137_15770,chow
14981,n02094433_1211,yorkshire_terrier
14982,n02113023_3167,pembroke
14983,n02093991_4490,irish_terrier
14984,n02111129_2062,leonberg
14985,n02099712_4508,labrador_retriever
14986,n02113978_1632,mexican_hairless
14987,n02089078_52,black
14988,n02090721_363,irish_wolfhound
14989,n02086079_16367,pekinese
14990,n02098105_474,soft
14991,n02112137_13075,chow
14992,n02096585_9534,boston_bull
14993,n02113978_3474,mexican_hairless
14994,n02099712_6421,labrador_retriever
14995,n02105855_13407,shetland_sheepdog
14996,n02104029_3427,kuvasz
14997,n02088632_1209,bluetick
14998,n02113624_2816,toy_poodle
14999,n02096177_3534,cairn
15000,n02093647_1870,bedlington_terrier
15001,n02112137_4956,chow
15002,n02091244_1252,ibizan_hound
15003,n02091635_4003,otterhound
15004,n02108915_38,french_bulldog
15005,n02111889_4588,samoyed
15006,n02113712_166,miniature_poodle
15007,n02105162_5489,malinois
15008,n02112018_5515,pomeranian
15009,n02101388_74,brittany_spaniel
15010,n02112706_1379,brabancon_griffon
15011,n02092339_7959,weimaraner
15012,n02112706_237,brabancon_griffon
15013,n02108089_9045,boxer
15014,n02092002_12394,scottish_deerhound
15015,n02105056_2525,groenendael
15016,n02108089_1357,boxer
15017,n02093991_4791,irish_terrier
15018,n02088632_109,bluetick
15019,n02107312_6706,miniature_pinscher
15020,n02086910_2168,papillon
15021,n02089078_4,black
15022,n02099849_2050,chesapeake_bay_retriever
15023,n02105251_6394,briard
15024,n02098105_1944,soft
15025,n02101556_3909,clumber
15026,n02105251_7044,briard
15027,n02101388_758,brittany_spaniel
15028,n02115913_2412,dhole
15029,n02092002_3314,scottish_deerhound
15030,n02090622_1082,borzoi
15031,n02086240_1059,shih
15032,n02107683_2878,bernese_mountain_dog
15033,n02085936_3217,maltese_dog
15034,n02106382_1861,bouvier_des_flandres
15035,n02105855_9093,shetland_sheepdog
15036,n02099849_1215,chesapeake_bay_retriever
15037,n02112018_2786,pomeranian
15038,n02094258_2816,norwich_terrier
15039,n02108089_3400,boxer
15040,n02086079_16693,pekinese
15041,n02106382_4602,bouvier_des_flandres
15042,n02108422_2338,bull_mastiff
15043,n02110627_11435,affenpinscher
15044,n02097130_603,giant_schnauzer
15045,n02106166_7105,border_collie
15046,n02105505_2570,komondor
15047,n02085620_12718,chihuahua
15048,n02102177_3388,welsh_springer_spaniel
15049,n02112706_286,brabancon_griffon
15050,n02116738_6754,african_hunting_dog
15051,n02086646_2409,blenheim_spaniel
15052,n02087394_2324,rhodesian_ridgeback
15053,n02108000_446,entlebucher
15054,n02108915_1612,french_bulldog
15055,n02090721_452,irish_wolfhound
15056,n02105641_9502,old_english_sheepdog
15057,n02104365_10071,schipperke
15058,n02102177_1798,welsh_springer_spaniel
15059,n02099429_1433,curly
15060,n02108551_4341,tibetan_mastiff
15061,n02107574_2662,greater_swiss_mountain_dog
15062,n02102040_1674,english_springer
15063,n02088632_1499,bluetick
15064,n02113186_7600,cardigan
15065,n02107142_7841,doberman
15066,n02091635_2277,otterhound
15067,n02105056_98,groenendael
15068,n02107312_1520,miniature_pinscher
15069,n02094114_550,norfolk_terrier
15070,n02106550_3313,rottweiler
15071,n02088364_2143,beagle
15072,n02096437_1900,dandie_dinmont
15073,n02106382_501,bouvier_des_flandres
15074,n02091134_13957,whippet
15075,n02088632_1108,bluetick
15076,n02111277_1910,newfoundland
15077,n02111889_16334,samoyed
15078,n02111500_3276,great_pyrenees
15079,n02098105_82,soft
15080,n02092002_14102,scottish_deerhound
15081,n02102973_4490,irish_water_spaniel
15082,n02097130_2728,giant_schnauzer
15083,n02089078_4466,black
15084,n02108915_1343,french_bulldog
15085,n02085936_296,maltese_dog
15086,n02087394_16736,rhodesian_ridgeback
15087,n02115641_4692,dingo
15088,n02110063_14743,malamute
15089,n02099712_2897,labrador_retriever
15090,n02102177_3710,welsh_springer_spaniel
15091,n02108422_4445,bull_mastiff
15092,n02097047_1443,miniature_schnauzer
15093,n02088364_14863,beagle
15094,n02093991_1315,irish_terrier
15095,n02105162_6314,malinois
15096,n02094258_310,norwich_terrier
15097,n02091032_3470,italian_greyhound
15098,n02088094_4450,afghan_hound
15099,n02105412_2496,kelpie
15100,n02113023_5848,pembroke
15101,n02102040_841,english_springer
15102,n02096177_170,cairn
15103,n02096437_603,dandie_dinmont
15104,n02115913_3527,dhole
15105,n02106030_16215,collie
15106,n02096294_6290,australian_terrier
15107,n02088238_10932,basset
15108,n02112350_7115,keeshond
15109,n02096051_9391,airedale
15110,n02112137_112,chow
15111,n02094433_3198,yorkshire_terrier
15112,n02095314_725,wire
15113,n02093647_490,bedlington_terrier
15114,n02095889_5958,sealyham_terrier
15115,n02113023_14516,pembroke
15116,n02096051_4676,airedale
15117,n02088364_14394,beagle
15118,n02091635_1367,otterhound
15119,n02093991_3935,irish_terrier
15120,n02087394_7467,rhodesian_ridgeback
15121,n02098286_5700,west_highland_white_terrier
15122,n02100735_568,english_setter
15123,n02095889_5011,sealyham_terrier
15124,n02091635_3199,otterhound
15125,n02111129_1178,leonberg
15126,n02110806_1236,basenji
15127,n02091244_291,ibizan_hound
15128,n02096294_3533,australian_terrier
15129,n02093647_1759,bedlington_terrier
15130,n02099267_3390,flat
15131,n02112137_6314,chow
15132,n02116738_4019,african_hunting_dog
15133,n02091635_2464,otterhound
15134,n02101388_9999,brittany_spaniel
15135,n02091635_4422,otterhound
15136,n02095314_2664,wire
15137,n02096585_7887,boston_bull
15138,n02102177_3917,welsh_springer_spaniel
15139,n02102480_4030,sussex_spaniel
15140,n02095889_1914,sealyham_terrier
15141,n02094258_848,norwich_terrier
15142,n02100583_5829,vizsla
15143,n02086910_9296,papillon
15144,n02085782_919,japanese_spaniel
15145,n02098413_7389,lhasa
15146,n02113799_6819,standard_poodle
15147,n02107683_3958,bernese_mountain_dog
15148,n02092339_6752,weimaraner
15149,n02110185_7117,siberian_husky
15150,n02091032_4245,italian_greyhound
15151,n02091831_4142,saluki
15152,n02106550_12642,rottweiler
15153,n02095314_1820,wire
15154,n02097209_3151,standard_schnauzer
15155,n02100583_3413,vizsla
15156,n02099712_8014,labrador_retriever
15157,n02091831_3152,saluki
15158,n02088466_8969,bloodhound
15159,n02099429_878,curly
15160,n02092002_7791,scottish_deerhound
15161,n02087394_8044,rhodesian_ridgeback
15162,n02091134_917,whippet
15163,n02089867_1504,walker_hound
15164,n02111889_4634,samoyed
15165,n02102480_4910,sussex_spaniel
15166,n02099429_3029,curly
15167,n02112350_10184,keeshond
15168,n02105641_7898,old_english_sheepdog
15169,n02099429_2374,curly
15170,n02111500_7324,great_pyrenees
15171,n02090379_855,redbone
15172,n02101006_2703,gordon_setter
15173,n02097047_1956,miniature_schnauzer
15174,n02090721_1895,irish_wolfhound
15175,n02094433_4167,yorkshire_terrier
15176,n02091032_10079,italian_greyhound
15177,n02105162_6236,malinois
15178,n02112706_1180,brabancon_griffon
15179,n02098105_1998,soft
15180,n02098286_4821,west_highland_white_terrier
15181,n02111129_3799,leonberg
15182,n02105412_6476,kelpie
15183,n02086079_6243,pekinese
15184,n02095889_1847,sealyham_terrier
15185,n02092002_6955,scottish_deerhound
15186,n02112350_7368,keeshond
15187,n02115641_4818,dingo
15188,n02106662_1812,german_shepherd
15189,n02088466_9214,bloodhound
15190,n02091134_14465,whippet
15191,n02089078_3760,black
15192,n02105056_5869,groenendael
15193,n02105505_4458,komondor
15194,n02112137_9159,chow
15195,n02089867_2559,walker_hound
15196,n02106382_1365,bouvier_des_flandres
15197,n02101556_4039,clumber
15198,n02113624_876,toy_poodle
15199,n02109525_10215,saint_bernard
15200,n02110806_2006,basenji
15201,n02109961_1949,eskimo_dog
15202,n02108551_728,tibetan_mastiff
15203,n02093859_2787,kerry_blue_terrier
15204,n02093647_2409,bedlington_terrier
15205,n02096177_960,cairn
15206,n02094114_2625,norfolk_terrier
15207,n02093859_2834,kerry_blue_terrier
15208,n02086646_3256,blenheim_spaniel
15209,n02113712_3293,miniature_poodle
15210,n02102480_4640,sussex_spaniel
15211,n02087046_6476,toy_terrier
15212,n02106550_5028,rottweiler
15213,n02088238_11522,basset
15214,n02112706_1172,brabancon_griffon
15215,n02094114_1986,norfolk_terrier
15216,n02106030_16162,collie
15217,n02100583_12614,vizsla
15218,n02096051_424,airedale
15219,n02101388_2862,brittany_spaniel
15220,n02086646_1757,blenheim_spaniel
15221,n02111129_1429,leonberg
15222,n02102318_12238,cocker_spaniel
15223,n02105162_5667,malinois
15224,n02108551_4340,tibetan_mastiff
15225,n02088632_3433,bluetick
15226,n02097298_8858,scotch_terrier
15227,n02107908_80,appenzeller
15228,n02113712_1748,miniature_poodle
15229,n02098286_2139,west_highland_white_terrier
15230,n02109047_22413,great_dane
15231,n02109047_481,great_dane
15232,n02109961_17082,eskimo_dog
15233,n02091831_509,saluki
15234,n02105162_575,malinois
15235,n02109525_5966,saint_bernard
15236,n02085936_10719,maltese_dog
15237,n02105251_4659,briard
15238,n02096294_1803,australian_terrier
15239,n02087394_1706,rhodesian_ridgeback
15240,n02111500_3200,great_pyrenees
15241,n02113712_3289,miniature_poodle
15242,n02108915_5319,french_bulldog
15243,n02113799_3055,standard_poodle
15244,n02087046_1468,toy_terrier
15245,n02087046_5325,toy_terrier
15246,n02115913_3278,dhole
15247,n02113978_2474,mexican_hairless
15248,n02102973_3584,irish_water_spaniel
15249,n02089078_4441,black
15250,n02092002_7696,scottish_deerhound
15251,n02104365_6927,schipperke
15252,n02090379_2934,redbone
15253,n02111277_5928,newfoundland
15254,n02088364_12713,beagle
15255,n02107683_3908,bernese_mountain_dog
15256,n02110958_5976,pug
15257,n02105412_1973,kelpie
15258,n02112018_12853,pomeranian
15259,n02110063_18412,malamute
15260,n02098286_3154,west_highland_white_terrier
15261,n02093859_3391,kerry_blue_terrier
15262,n02108000_2878,entlebucher
15263,n02112137_12766,chow
15264,n02106030_5915,collie
15265,n02113186_6539,cardigan
15266,n02093859_2449,kerry_blue_terrier
15267,n02110185_4522,siberian_husky
15268,n02088364_12794,beagle
15269,n02111889_3345,samoyed
15270,n02115913_612,dhole
15271,n02098413_3470,lhasa
15272,n02112018_6190,pomeranian
15273,n02108000_986,entlebucher
15274,n02113186_5618,cardigan
15275,n02090379_1736,redbone
15276,n02094114_1230,norfolk_terrier
15277,n02099712_5769,labrador_retriever
15278,n02105412_4629,kelpie
15279,n02094433_4624,yorkshire_terrier
15280,n02106662_18405,german_shepherd
15281,n02102040_1300,english_springer
15282,n02105251_6572,briard
15283,n02111889_1019,samoyed
15284,n02116738_2599,african_hunting_dog
15285,n02110627_13654,affenpinscher
15286,n02093859_773,kerry_blue_terrier
15287,n02107312_3071,miniature_pinscher
15288,n02095889_1886,sealyham_terrier
15289,n02097474_1728,tibetan_terrier
15290,n02111500_8382,great_pyrenees
15291,n02108000_995,entlebucher
15292,n02086079_15220,pekinese
15293,n02111129_3359,leonberg
15294,n02090721_1650,irish_wolfhound
15295,n02106166_1983,border_collie
15296,n02108422_3177,bull_mastiff
15297,n02105056_3348,groenendael
15298,n02102318_8990,cocker_spaniel
15299,n02085936_6034,maltese_dog
15300,n02097658_4402,silky_terrier
15301,n02101006_4223,gordon_setter
15302,n02111889_853,samoyed
15303,n02108915_9899,french_bulldog
15304,n02091467_917,norwegian_elkhound
15305,n02093428_2592,american_staffordshire_terrier
15306,n02094433_126,yorkshire_terrier
15307,n02110627_11584,affenpinscher
15308,n02100583_10367,vizsla
15309,n02115641_6747,dingo
15310,n02096177_4611,cairn
15311,n02093754_329,border_terrier
15312,n02112137_9082,chow
15313,n02096177_13155,cairn
15314,n02093256_269,staffordshire_bullterrier
15315,n02091134_2339,whippet
15316,n02105412_4038,kelpie
15317,n02115913_1688,dhole
15318,n02102973_1409,irish_water_spaniel
15319,n02115913_4025,dhole
15320,n02110063_15416,malamute
15321,n02085936_3207,maltese_dog
15322,n02102177_1187,welsh_springer_spaniel
15323,n02085620_3409,chihuahua
15324,n02106030_15829,collie
15325,n02110063_4432,malamute
15326,n02112137_13330,chow
15327,n02116738_7578,african_hunting_dog
15328,n02113624_5723,toy_poodle
15329,n02085936_6464,maltese_dog
15330,n02105162_10351,malinois
15331,n02098413_17895,lhasa
15332,n02100877_1803,irish_setter
15333,n02087046_406,toy_terrier
15334,n02088364_8871,beagle
15335,n02110627_641,affenpinscher
15336,n02111277_7285,newfoundland
15337,n02105412_1555,kelpie
15338,n02093991_1202,irish_terrier
15339,n02097298_3780,scotch_terrier
15340,n02091635_3435,otterhound
15341,n02099601_5240,golden_retriever
15342,n02090379_4561,redbone
15343,n02091635_2569,otterhound
15344,n02106030_16338,collie
15345,n02108000_253,entlebucher
15346,n02105251_6138,briard
15347,n02105162_8896,malinois
15348,n02091635_3990,otterhound
15349,n02088364_14779,beagle
15350,n02099712_4037,labrador_retriever
15351,n02097658_8690,silky_terrier
15352,n02085936_10661,maltese_dog
15353,n02091244_3707,ibizan_hound
15354,n02113023_4080,pembroke
15355,n02112018_883,pomeranian
15356,n02105505_4118,komondor
15357,n02099601_9153,golden_retriever
15358,n02088094_3201,afghan_hound
15359,n02099712_2332,labrador_retriever
15360,n02106166_2345,border_collie
15361,n02100735_4735,english_setter
15362,n02088238_517,basset
15363,n02092339_6114,weimaraner
